,VJ.combi,count.seq,mouseID,analysis_type,filename,path
23,IGHV1-22*01_IGHJ3*01_45_2,12,m32,pos_YFP,IGHV1-22-01_IGHJ3-01_45_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m32/pos_YFP_MIDs/m32_pos_YFP_IGHV1-22-01_IGHJ3-01_45_2.aln.fasta
5,IGHV10-3*01_IGHJ1*03_42_1,12,m32,pos_YFP,IGHV10-3-01_IGHJ1-03_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m32/pos_YFP_MIDs/m32_pos_YFP_IGHV10-3-01_IGHJ1-03_42_1.aln.fasta
15,IGHV1-55*01_IGHJ3*01_39_2,14,m32,pos_YFP,IGHV1-55-01_IGHJ3-01_39_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m32/pos_YFP_MIDs/m32_pos_YFP_IGHV1-55-01_IGHJ3-01_39_2.aln.fasta
29,IGHV1-26*01_IGHJ4*01_36_1,16,m32,pos_YFP,IGHV1-26-01_IGHJ4-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m32/pos_YFP_MIDs/m32_pos_YFP_IGHV1-26-01_IGHJ4-01_36_1.aln.fasta
16,IGHV1-55*01_IGHJ3*01_39_3,16,m32,pos_YFP,IGHV1-55-01_IGHJ3-01_39_3,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m32/pos_YFP_MIDs/m32_pos_YFP_IGHV1-55-01_IGHJ3-01_39_3.aln.fasta
9,IGHV1-4*01_IGHJ4*01_60_1,17,m32,pos_YFP,IGHV1-4-01_IGHJ4-01_60_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m32/pos_YFP_MIDs/m32_pos_YFP_IGHV1-4-01_IGHJ4-01_60_1.aln.fasta
20,IGHV1-22*01_IGHJ2*01_33_1,23,m32,pos_YFP,IGHV1-22-01_IGHJ2-01_33_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m32/pos_YFP_MIDs/m32_pos_YFP_IGHV1-22-01_IGHJ2-01_33_1.aln.fasta
31,IGHV9-3*01_IGHJ3*01_48_1,23,m32,pos_YFP,IGHV9-3-01_IGHJ3-01_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m32/pos_YFP_MIDs/m32_pos_YFP_IGHV9-3-01_IGHJ3-01_48_1.aln.fasta
7,IGHV1-64*01_IGHJ2*01_39_1,25,m32,pos_YFP,IGHV1-64-01_IGHJ2-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m32/pos_YFP_MIDs/m32_pos_YFP_IGHV1-64-01_IGHJ2-01_39_1.aln.fasta
3,IGHV1-55*01_IGHJ3*01_54_1,54,m32,pos_YFP,IGHV1-55-01_IGHJ3-01_54_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m32/pos_YFP_MIDs/m32_pos_YFP_IGHV1-55-01_IGHJ3-01_54_1.aln.fasta
4,IGHV1-55*01_IGHJ3*01_54_2,63,m32,pos_YFP,IGHV1-55-01_IGHJ3-01_54_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m32/pos_YFP_MIDs/m32_pos_YFP_IGHV1-55-01_IGHJ3-01_54_2.aln.fasta
