,VJ.combi,count.seq,mouseID,analysis_type,filename,path
12,IGHV1-72*01_IGHJ3*01_27_1,9,m12,pos_YFP,IGHV1-72-01_IGHJ3-01_27_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-72-01_IGHJ3-01_27_1.aln.fasta
7,IGHV1-82*01_IGHJ2*01_39_1,9,m12,pos_YFP,IGHV1-82-01_IGHJ2-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-82-01_IGHJ2-01_39_1.aln.fasta
34,IGHV1-22*01_IGHJ2*01_33_1,9,m12,pos_YFP,IGHV1-22-01_IGHJ2-01_33_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-22-01_IGHJ2-01_33_1.aln.fasta
26,IGHV8-12*01_IGHJ1*03_57_2,9,m12,pos_YFP,IGHV8-12-01_IGHJ1-03_57_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV8-12-01_IGHJ1-03_57_2.aln.fasta
51,IGHV1-80*01_IGHJ3*01_33_1,9,m12,pos_YFP,IGHV1-80-01_IGHJ3-01_33_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-80-01_IGHJ3-01_33_1.aln.fasta
23,IGHV5-16*01_IGHJ1*03_36_1,10,m12,pos_YFP,IGHV5-16-01_IGHJ1-03_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV5-16-01_IGHJ1-03_36_1.aln.fasta
62,IGHV1-9*01_IGHJ2*01_39_1,11,m12,pos_YFP,IGHV1-9-01_IGHJ2-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-9-01_IGHJ2-01_39_1.aln.fasta
14,IGHV1-34*01_IGHJ2*01_45_1,11,m12,pos_YFP,IGHV1-34-01_IGHJ2-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-34-01_IGHJ2-01_45_1.aln.fasta
18,IGHV1-72*01_IGHJ1*03_39_1,12,m12,pos_YFP,IGHV1-72-01_IGHJ1-03_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-72-01_IGHJ1-03_39_1.aln.fasta
60,IGHV1-77*01_IGHJ4*01_36_1,14,m12,pos_YFP,IGHV1-77-01_IGHJ4-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-77-01_IGHJ4-01_36_1.aln.fasta
17,IGHV1-76*01_IGHJ1*03_51_3,16,m12,pos_YFP,IGHV1-76-01_IGHJ1-03_51_3,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-76-01_IGHJ1-03_51_3.aln.fasta
42,IGHV3-6*01_IGHJ3*01_36_1,19,m12,pos_YFP,IGHV3-6-01_IGHJ3-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV3-6-01_IGHJ3-01_36_1.aln.fasta
4,IGHV2-9_IGHJ4*01_36_1,19,m12,pos_YFP,IGHV2-9_IGHJ4-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV2-9_IGHJ4-01_36_1.aln.fasta
20,IGHV1-72*01_IGHJ2*01_27_1,21,m12,pos_YFP,IGHV1-72-01_IGHJ2-01_27_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-72-01_IGHJ2-01_27_1.aln.fasta
13,IGHV9-3*01_IGHJ2*01_51_1,28,m12,pos_YFP,IGHV9-3-01_IGHJ2-01_51_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV9-3-01_IGHJ2-01_51_1.aln.fasta
1,IGHV1-53*01_IGHJ3*01_42_1,41,m12,pos_YFP,IGHV1-53-01_IGHJ3-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-53-01_IGHJ3-01_42_1.aln.fasta
2,IGHV1-53*01_IGHJ3*01_42_2,60,m12,pos_YFP,IGHV1-53-01_IGHJ3-01_42_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-53-01_IGHJ3-01_42_2.aln.fasta
9,IGHV1-55*01_IGHJ4*01_48_1,72,m12,pos_YFP,IGHV1-55-01_IGHJ4-01_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-55-01_IGHJ4-01_48_1.aln.fasta
6,IGHV1-85*01_IGHJ3*01_45_2,76,m12,pos_YFP,IGHV1-85-01_IGHJ3-01_45_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-85-01_IGHJ3-01_45_2.aln.fasta
10,IGHV1-76*01_IGHJ4*01_48_1,114,m12,pos_YFP,IGHV1-76-01_IGHJ4-01_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-76-01_IGHJ4-01_48_1.aln.fasta
3,IGHV13-2*01_IGHJ3*01_45_1,118,m12,pos_YFP,IGHV13-2-01_IGHJ3-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV13-2-01_IGHJ3-01_45_1.aln.fasta
5,IGHV1-85*01_IGHJ3*01_45_1,136,m12,pos_YFP,IGHV1-85-01_IGHJ3-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-85-01_IGHJ3-01_45_1.aln.fasta
